cell_azimuth_deg_1,cell_azimuth_deg_2,cell_azimuth_deg_3,cell_azimuth_deg_4,cell_azimuth_deg_5,cell_azimuth_deg_6,cell_azimuth_deg_7,cell_azimuth_deg_8,cell_azimuth_deg_9,cell_azimuth_deg_10,cell_azimuth_deg_11,cell_azimuth_deg_12,cell_azimuth_deg_13,cell_azimuth_deg_14,cell_azimuth_deg_15,cell_elec_tilt_deg_1,cell_elec_tilt_deg_2,cell_elec_tilt_deg_3,cell_elec_tilt_deg_4,cell_elec_tilt_deg_5,cell_elec_tilt_deg_6,cell_elec_tilt_deg_7,cell_elec_tilt_deg_8,cell_elec_tilt_deg_9,cell_elec_tilt_deg_10,cell_elec_tilt_deg_11,cell_elec_tilt_deg_12,cell_elec_tilt_deg_13,cell_elec_tilt_deg_14,cell_elec_tilt_deg_15,cell_mech_tilt_deg_1,cell_mech_tilt_deg_2,cell_mech_tilt_deg_3,cell_mech_tilt_deg_4,cell_mech_tilt_deg_5,cell_mech_tilt_deg_6,cell_mech_tilt_deg_7,cell_mech_tilt_deg_8,cell_mech_tilt_deg_9,cell_mech_tilt_deg_10,cell_mech_tilt_deg_11,cell_mech_tilt_deg_12,cell_mech_tilt_deg_13,cell_mech_tilt_deg_14,cell_mech_tilt_deg_15,cell_txpower_dbm_1,cell_txpower_dbm_2,cell_txpower_dbm_3,cell_txpower_dbm_4,cell_txpower_dbm_5,cell_txpower_dbm_6,cell_txpower_dbm_7,cell_txpower_dbm_8,cell_txpower_dbm_9,cell_txpower_dbm_10,cell_txpower_dbm_11,cell_txpower_dbm_12,cell_txpower_dbm_13,cell_txpower_dbm_14,cell_txpower_dbm_15,rxpower_dbm_1,rxpower_dbm_2,rxpower_dbm_3,rxpower_dbm_4,rxpower_dbm_5,rxpower_dbm_6,rxpower_dbm_7,rxpower_dbm_8,rxpower_dbm_9,rxpower_dbm_10,rxpower_dbm_11,rxpower_dbm_12,rxpower_dbm_13,rxpower_dbm_14,rxpower_dbm_15,rsrp_dbm,rx_loc1,rx_loc2
150,259,0,108,52,33,67,124,142,193,150,246,73,316,9,14,8,11,2,4,16,20,6,14,18,18,1,0,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,-139.12913513183594,-119.19242858886719,-145.48519897460938,-141.0915985107422,-142.00108337402344,-160.9955291748047,-156.66848754882812,-139.96533203125,-154.55796813964844,-135.7938232421875,-148.3084259033203,-112.84891510009766,-136.2772979736328,-125.3617935180664,-156.08604431152344,-112.84891510009766,77.49472222222222,13.011666666666667
150,259,0,108,52,33,67,124,142,193,150,246,73,316,9,14,8,11,2,4,16,20,6,14,18,18,1,0,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,-145.64756774902344,-125.5553970336914,-151.86956787109375,-145.0240020751953,-145.85003662109375,-164.96163940429688,-160.00733947753906,-142.9593963623047,-158.70851135253906,-139.2057647705078,-151.91058349609375,-116.04694366455078,-142.11781311035156,-130.59669494628906,-161.85821533203125,-116.04694366455078,77.49472222222222,13.011944444444444
150,259,0,108,52,33,67,124,142,193,150,246,73,316,9,14,8,11,2,4,16,20,6,14,18,18,1,0,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,-147.38890075683594,-126.89503479003906,-153.34620666503906,-145.1340789794922,-145.9363555908203,-165.07997131347656,-161.2477569580078,-144.0970916748047,-160.6890106201172,-142.82400512695312,-155.723876953125,-119.43357849121094,-141.3177032470703,-129.28973388671875,-161.03390502929688,-119.43357849121094,77.49472222222222,13.012222222222222
150,259,0,108,52,33,67,124,142,193,150,246,73,316,9,14,8,11,2,4,16,20,6,14,18,18,1,0,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,-146.0520477294922,-124.97382354736328,-151.64495849609375,-143.02188110351562,-143.84097290039062,-162.96200561523438,-163.79159545898438,-146.69911193847656,-163.79159545898438,-147.82183837890625,-160.9216766357422,-124.18218994140625,-144.77296447753906,-132.30609130859375,-164.5003204345703,-124.18218994140625,77.49472222222222,13.0125
150,259,0,108,52,33,67,124,142,193,150,246,73,316,9,14,8,11,2,4,16,20,6,14,18,18,1,0,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,-143.69412231445312,-121.91915893554688,-148.85714721679688,-143.6027374267578,-144.45944213867188,-163.52882385253906,-162.9692840576172,-146.0237579345703,-162.9692840576172,-143.79910278320312,-157.10389709472656,-119.89838409423828,-144.0437774658203,-131.17335510253906,-163.7999725341797,-119.89838409423828,77.49472222222222,13.012777777777778
150,259,0,108,52,33,67,124,142,193,150,246,73,316,9,14,8,11,2,4,16,20,6,14,18,18,1,0,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,-140.87509155273438,-118.45439147949219,-145.6233673095703,-143.98098754882812,-144.8555450439453,-163.89991760253906,-160.897216796875,-144.02047729492188,-160.897216796875,-139.8645477294922,-153.37936401367188,-115.7022476196289,-141.91464233398438,-128.60548400878906,-161.68243408203125,-115.7022476196289,77.49472222222222,13.013055555555555
150,259,0,108,52,33,67,124,142,193,150,246,73,316,9,14,8,11,2,4,16,20,6,14,18,18,1,0,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,-143.40878295898438,-120.39783477783203,-147.758544921875,-143.7672882080078,-144.6395721435547,-163.6871337890625,-158.00001525878906,-141.1071014404297,-158.00001525878906,-140.79847717285156,-154.52841186523438,-116.37362670898438,-139.46336364746094,-125.67985534667969,-159.22613525390625,-116.37362670898438,77.49472222222222,13.013333333333334
150,259,0,108,52,33,67,124,142,193,150,246,73,316,9,14,8,11,2,4,16,20,6,14,18,18,1,0,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,-148.093994140625,-124.5531005859375,-152.0625762939453,-145.01004028320312,-145.8597412109375,-164.9388427734375,-160.37486267089844,-143.37777709960938,-160.37486267089844,-145.6861114501953,-159.63633728027344,-120.99850463867188,-141.63121032714844,-127.33743286132812,-161.37124633789062,-120.99850463867188,77.49472222222222,13.01361111111111
150,259,0,108,52,33,67,124,142,193,150,246,73,316,9,14,8,11,2,4,16,20,6,14,18,18,1,0,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,-146.7545928955078,-122.47235870361328,-150.22207641601562,-144.7949676513672,-145.66357421875,-164.71630859375,-160.6562042236328,-143.73426818847656,-160.6562042236328,-145.51844787597656,-159.69415283203125,-120.54964447021484,-142.43650817871094,-127.70862579345703,-162.189697265625,-120.54964447021484,77.49472222222222,13.01388888888889
150,259,0,108,52,33,67,124,142,193,150,246,73,316,9,14,8,11,2,4,16,20,6,14,18,18,1,0,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,-139.86900329589844,-114.71305084228516,-142.75343322753906,-141.73793029785156,-142.64657592773438,-161.64224243164062,-158.1714324951172,-141.4225616455078,-158.1714324951172,-136.64781188964844,-151.05421447753906,-111.38561248779297,-138.287353515625,-123.16683959960938,-158.07115173339844,-111.38561248779297,77.49472222222222,13.014166666666666
